"","names","Pos"
"946","ENSG00000229571",276
"947","ENSG00000229571",3931
"948","ENSG00000229571",3941
"949","ENSG00000275774",3915
"950","ENSG00000275774",3925
"951","ENSG00000280267",1777
"952","ENSG00000280267",1787
"953","ENSG00000280267",2868
"954","ENSG00000280267",3931
"955","ENSG00000280267",3941
"956","ENSG00000179412",66
"957","ENSG00000179412",2571
"958","ENSG00000179412",3459
"959","ENSG00000179412",3469
"960","ENSG00000204505",1789
"961","ENSG00000204505",2872
"962","ENSG00000204505",3931
"963","ENSG00000204505",3941
"964","ENSG00000279169",1467
"965","ENSG00000279169",1617
"966","ENSG00000270601",3927
"967","ENSG00000182330",1613
"968","ENSG00000237700",3901
"969","ENSG00000204501",3931
"970","ENSG00000204501",3941
"971","ENSG00000204481",1429
"972","ENSG00000204481",1579
"973","ENSG00000204480",1778
"974","ENSG00000204480",1996
"975","ENSG00000204480",3513
"976","ENSG00000204478",170
"977","ENSG00000204478",3556
"978","ENSG00000204478",3573
"979","ENSG00000204478",3931
"980","ENSG00000204478",3941
"981","ENSG00000162494",93
"982","ENSG00000162494",300
"983","ENSG00000162494",561
"984","ENSG00000162494",1094
"985","ENSG00000162494",1184
"986","ENSG00000162494",2420
"987","ENSG00000162494",3943
"988","ENSG00000162494",3954
"989","ENSG00000162493",807
"990","ENSG00000162493",1328
"991","ENSG00000162493",2127
"992","ENSG00000116731",256
"993","ENSG00000116731",1158
"994","ENSG00000116731",1515
"995","ENSG00000116731",2254
"996","ENSG00000116731",3070
"997","ENSG00000116731",3361
"998","ENSG00000189337",1153
"999","ENSG00000189337",1316
"1000","ENSG00000189337",2184
"1001","ENSG00000189337",3074
"1002","ENSG00000189337",3563
"1003","ENSG00000171729",30
"1004","ENSG00000171729",182
"1005","ENSG00000171729",1037
"1006","ENSG00000171729",2743
"1007","ENSG00000171729",3178
"1008","ENSG00000171729",3870
"1009","ENSG00000142621",2288
"1010","ENSG00000142621",3010
"1011","ENSG00000142621",3328
"1012","ENSG00000142634",605
"1013","ENSG00000142634",661
"1014","ENSG00000142634",3632
"1015","ENSG00000162438",896
"1016","ENSG00000162438",906
"1017","ENSG00000162438",930
"1018","ENSG00000162438",982
"1019","ENSG00000162438",1015
"1020","ENSG00000162438",1039
"1021","ENSG00000162438",1089
"1022","ENSG00000162438",1105
"1023","ENSG00000162438",1169
"1024","ENSG00000162438",1832
"1025","ENSG00000162438",3571
"1026","ENSG00000142615",189
"1027","ENSG00000142615",379
"1028","ENSG00000142615",560
"1029","ENSG00000142615",1225
"1030","ENSG00000142615",3935
"1031","ENSG00000215704",309
"1032","ENSG00000215704",842
"1033","ENSG00000215704",3967
"1034","ENSG00000132906",662
"1035","ENSG00000132906",1961
"1036","ENSG00000132906",2363
"1037","ENSG00000132906",2485
"1038","ENSG00000132906",2838
"1039","ENSG00000132906",2909
"1040","ENSG00000132906",3712
"1041","ENSG00000132906",3812
"1042","ENSG00000132906",3896
"1043","ENSG00000116138",1208
"1044","ENSG00000116771",2930
"1045","ENSG00000116771",3322
"1046","ENSG00000197312",336
"1047","ENSG00000197312",1688
"1048","ENSG00000197312",2369
"1049","ENSG00000197312",2877
"1050","ENSG00000197312",3402
"1051","ENSG00000197312",3973
"1052","ENSG00000215695",2709
"1053","ENSG00000116786",1769
"1054","ENSG00000116786",1979
"1055","ENSG00000116786",2712
"1056","ENSG00000162461",18
"1057","ENSG00000162461",1002
"1058","ENSG00000162461",1248
"1059","ENSG00000162461",1982
"1060","ENSG00000162460",119
"1061","ENSG00000162460",1275
"1062","ENSG00000162460",1484
"1063","ENSG00000162460",2540
"1064","ENSG00000162460",2721
"1065","ENSG00000162458",10
"1066","ENSG00000162458",238
"1067","ENSG00000162458",2251
"1068","ENSG00000162458",2299
"1069","ENSG00000162458",3965
"1070","ENSG00000233954",771
"1071","ENSG00000233954",1280
"1072","ENSG00000233954",1428
"1073","ENSG00000233954",1794
"1074","ENSG00000233954",3381
"1075","ENSG00000065526",973
"1076","ENSG00000065526",1842
"1077","ENSG00000065526",2467
"1078","ENSG00000116809",1493
"1079","ENSG00000116809",1553
"1080","ENSG00000116809",2401
"1081","ENSG00000116809",3007
"1082","ENSG00000183888",443
"1083","ENSG00000183888",944
"1084","ENSG00000183888",1118
"1085","ENSG00000183888",1777
"1086","ENSG00000183888",2158
"1087","ENSG00000183888",2293
"1088","ENSG00000183888",2468
"1089","ENSG00000173641",296
"1090","ENSG00000173641",1090
"1091","ENSG00000173641",2116
"1092","ENSG00000173641",2517
"1093","ENSG00000186510",154
"1094","ENSG00000186510",594
"1095","ENSG00000186510",666
"1096","ENSG00000186510",740
"1097","ENSG00000186510",1192
"1098","ENSG00000186510",3166
"1099","ENSG00000184908",2231
"1100","ENSG00000184908",3193
"1101","ENSG00000184908",3305
"1102","ENSG00000184908",3829
"1103","ENSG00000185519",514
"1104","ENSG00000185519",977
"1105","ENSG00000185519",1002
"1106","ENSG00000185519",1910
"1107","ENSG00000185519",2871
"1108","ENSG00000185519",3144
"1109","ENSG00000185519",3244
"1110","ENSG00000185519",3341
"1111","ENSG00000142627",1546
"1112","ENSG00000142627",1913
"1113","ENSG00000142632",1006
"1114","ENSG00000142632",1839
"1115","ENSG00000142632",2174
"1116","ENSG00000142632",2223
"1117","ENSG00000132881",576
"1118","ENSG00000132881",1974
"1119","ENSG00000132881",2109
"1120","ENSG00000132881",2465
"1121","ENSG00000132881",2827
"1122","ENSG00000132881",2967
"1123","ENSG00000037637",1128
"1124","ENSG00000037637",1301
"1125","ENSG00000037637",2972
"1126","ENSG00000037637",3927
"1127","ENSG00000055070",2032
"1128","ENSG00000055070",2403
"1129","ENSG00000055070",3562
"1130","ENSG00000187144",611
"1131","ENSG00000187144",827
"1132","ENSG00000187144",1431
"1133","ENSG00000187144",2104
"1134","ENSG00000157191",3451
"1135","ENSG00000157191",3924
"1136","ENSG00000219481",256
"1137","ENSG00000219481",992
"1138","ENSG00000219481",3614
"1139","ENSG00000058453",1636
"1140","ENSG00000117122",327
"1141","ENSG00000117122",1763
"1142","ENSG00000117122",3123
"1143","ENSG00000159363",1790
"1144","ENSG00000159363",2797
"1145","ENSG00000159363",3117
"1146","ENSG00000159363",3833
"1147","ENSG00000117118",263
"1148","ENSG00000117118",319
"1149","ENSG00000117118",1834
"1150","ENSG00000117118",2235
"1151","ENSG00000117118",3692
"1152","ENSG00000142623",3406
"1153","ENSG00000142619",3010
"1154","ENSG00000159339",254
"1155","ENSG00000159339",2991
"1156","ENSG00000159339",3262
"1157","ENSG00000159339",3505
"1158","ENSG00000159339",3586
"1159","ENSG00000276747",183
"1160","ENSG00000276747",685
"1161","ENSG00000276747",1123
"1162","ENSG00000276747",1422
"1163","ENSG00000276747",1646
"1164","ENSG00000179051",644
"1165","ENSG00000179051",1077
"1166","ENSG00000179051",3655
"1167","ENSG00000179051",3707
"1168","ENSG00000179051",3776
"1169","ENSG00000074964",718
"1170","ENSG00000074964",2522
"1171","ENSG00000074964",2702
"1172","ENSG00000074964",2933
"1173","ENSG00000074964",3004
"1174","ENSG00000117148",2585
"1175","ENSG00000117148",2730
"1176","ENSG00000117154",4
"1177","ENSG00000117154",80
"1178","ENSG00000117154",114
"1179","ENSG00000117154",145
"1180","ENSG00000117154",178
"1181","ENSG00000117154",188
"1182","ENSG00000117154",208
"1183","ENSG00000117154",1260
"1184","ENSG00000117154",3277
"1185","ENSG00000179023",1026
"1186","ENSG00000179023",1161
"1187","ENSG00000179023",1376
"1188","ENSG00000179023",2570
"1189","ENSG00000179023",3199
"1190","ENSG00000009709",2172
"1191","ENSG00000009709",2727
"1192","ENSG00000179002",317
"1193","ENSG00000179002",665
"1194","ENSG00000179002",878
"1195","ENSG00000179002",1025
"1196","ENSG00000179002",1340
"1197","ENSG00000179002",1589
"1198","ENSG00000179002",2326
"1199","ENSG00000255275",3767
"1200","ENSG00000159423",339
"1201","ENSG00000159423",2814
"1202","ENSG00000159423",3831
"1203","ENSG00000169991",3039
"1204","ENSG00000169991",3179
"1205","ENSG00000169991",3405
"1206","ENSG00000169991",3605
"1207","ENSG00000169991",3789
"1208","ENSG00000127481",3391
"1209","ENSG00000127463",320
"1210","ENSG00000127463",2752
"1211","ENSG00000127463",3116
"1212","ENSG00000127463",3730
"1213","ENSG00000127463",3811
"1214","ENSG00000053372",941
"1215","ENSG00000053372",1025
"1216","ENSG00000053372",1158
"1217","ENSG00000053372",3325
"1218","ENSG00000162482",1264
"1219","ENSG00000162482",2737
"1220","ENSG00000053371",75
"1221","ENSG00000053371",1080
"1222","ENSG00000053371",1091
"1223","ENSG00000053371",1819
"1224","ENSG00000053371",1823
"1225","ENSG00000053371",2482
"1226","ENSG00000053371",3268
"1227","ENSG00000040487",191
"1228","ENSG00000040487",1610
"1229","ENSG00000040487",1620
"1230","ENSG00000040487",2087
"1231","ENSG00000040487",2097
"1232","ENSG00000040487",2232
"1233","ENSG00000040487",2399
"1234","ENSG00000040487",3141
"1235","ENSG00000040487",3929
"1236","ENSG00000077549",51
"1237","ENSG00000077549",314
"1238","ENSG00000077549",2226
"1239","ENSG00000077549",2365
"1240","ENSG00000077549",2531
"1241","ENSG00000077549",3223
"1242","ENSG00000077549",3585
"1243","ENSG00000077549",3916
"1244","ENSG00000173436",278
"1245","ENSG00000173436",984
"1246","ENSG00000173436",1538
"1247","ENSG00000173436",1949
"1248","ENSG00000173436",2739
"1249","ENSG00000173436",2898
"1250","ENSG00000158747",276
"1251","ENSG00000158747",982
"1252","ENSG00000158747",1536
"1253","ENSG00000158747",1947
"1254","ENSG00000158747",2737
"1255","ENSG00000158747",2896
"1256","ENSG00000270136",188
"1257","ENSG00000270136",894
"1258","ENSG00000270136",1448
"1259","ENSG00000270136",1859
"1260","ENSG00000270136",2649
"1261","ENSG00000270136",2808
"1262","ENSG00000158748",190
"1263","ENSG00000158748",827
"1264","ENSG00000158748",1479
"1265","ENSG00000158748",1613
"1266","ENSG00000158748",2685
"1267","ENSG00000158748",3384
"1268","ENSG00000158748",3609
"1269","ENSG00000162542",631
"1270","ENSG00000162542",1534
"1271","ENSG00000162542",1752
"1272","ENSG00000162542",2607
"1273","ENSG00000162542",3562
"1274","ENSG00000178828",2090
"1275","ENSG00000169914",281
"1276","ENSG00000169914",343
"1277","ENSG00000169914",1838
"1278","ENSG00000169914",2911
"1279","ENSG00000188784",403
"1280","ENSG00000188784",2412
"1281","ENSG00000188784",3218
"1282","ENSG00000188784",3306
"1283","ENSG00000188784",3737
"1284","ENSG00000188257",1540
"1285","ENSG00000188257",2906
"1286","ENSG00000127472",1494
"1287","ENSG00000117215",2125
"1288","ENSG00000117215",2147
"1289","ENSG00000158786",1129
"1290","ENSG00000187980",614
"1291","ENSG00000187980",2120
"1292","ENSG00000162543",1079
"1293","ENSG00000162543",2097
"1294","ENSG00000162543",2101
"1295","ENSG00000162543",3972
"1296","ENSG00000158816",1034
"1297","ENSG00000162545",630
"1298","ENSG00000162545",1596
"1299","ENSG00000162545",1812
"1300","ENSG00000162545",3474
"1301","ENSG00000162545",3708
"1302","ENSG00000090432",1456
"1303","ENSG00000090432",1602
"1304","ENSG00000090432",2498
"1305","ENSG00000183114",376
"1306","ENSG00000158825",2088
"1307","ENSG00000158825",3893
"1308","ENSG00000158828",1335
"1309","ENSG00000158828",1850
"1310","ENSG00000158828",2264
"1311","ENSG00000158828",2826
"1312","ENSG00000158828",3407
"1313","ENSG00000158828",3416
"1314","ENSG00000158828",3878
"1315","ENSG00000244038",1333
"1316","ENSG00000244038",3580
"1317","ENSG00000117245",3488
"1318","ENSG00000117245",3635
"1319","ENSG00000117245",3869
"1320","ENSG00000189410",1603
"1321","ENSG00000189410",1611
"1322","ENSG00000189410",1998
"1323","ENSG00000189410",3567
"1324","ENSG00000127483",1550
"1325","ENSG00000127483",1774
"1326","ENSG00000127483",2037
"1327","ENSG00000075151",467
"1328","ENSG00000075151",1816
"1329","ENSG00000075151",2327
"1330","ENSG00000075151",3052
"1331","ENSG00000075151",3531
"1332","ENSG00000117298",1033
"1333","ENSG00000117298",2761
"1334","ENSG00000142794",1480
"1335","ENSG00000142794",1971
"1336","ENSG00000142794",2129
"1337","ENSG00000142794",2615
"1338","ENSG00000142794",2974
"1339","ENSG00000142794",2985
"1340","ENSG00000162551",631
"1341","ENSG00000162551",1049
"1342","ENSG00000162551",2064
"1343","ENSG00000162551",3531
"1344","ENSG00000162551",3559
"1345","ENSG00000076864",673
"1346","ENSG00000076864",1171
"1347","ENSG00000076864",1301
"1348","ENSG00000076864",1761
"1349","ENSG00000076864",2538
"1350","ENSG00000076864",3117
"1351","ENSG00000076864",3540
"1352","ENSG00000090686",193
"1353","ENSG00000090686",1175
"1354","ENSG00000090686",2288
"1355","ENSG00000090686",2877
"1356","ENSG00000187942",389
"1357","ENSG00000187942",1898
"1358","ENSG00000187942",1954
"1359","ENSG00000187942",2515
"1360","ENSG00000142798",1194
"1361","ENSG00000142798",3029
"1362","ENSG00000142798",3237
"1363","ENSG00000142798",3300
"1364","ENSG00000142798",3513
"1365","ENSG00000142798",3519
"1366","ENSG00000142798",3542
"1367","ENSG00000142798",3546
"1368","ENSG00000142798",3554
"1369","ENSG00000142798",3613
"1370","ENSG00000142798",3623
"1371","ENSG00000219073",1655
"1372","ENSG00000219073",2244
"1373","ENSG00000219073",2409
"1374","ENSG00000219073",3129
"1375","ENSG00000142789",1950
"1376","ENSG00000142789",2535
"1377","ENSG00000142789",2699
"1378","ENSG00000070831",189
"1379","ENSG00000070831",1369
"1380","ENSG00000070831",3648
"1381","ENSG00000070831",3917
"1382","ENSG00000184677",1022
"1383","ENSG00000184677",2153
"1384","ENSG00000184677",2545
"1385","ENSG00000184677",3404
"1386","ENSG00000184677",3654
"1387","ENSG00000184677",3930
"1388","ENSG00000184677",3955
"1389","ENSG00000184677",3968
"1390","ENSG00000070886",3619
"1391","ENSG00000070886",3770
"1392","ENSG00000070886",3778
"1393","ENSG00000070886",3924
"1394","ENSG00000070886",3942
"1395","ENSG00000173372",270
"1396","ENSG00000173372",619
"1397","ENSG00000173372",3507
"1398","ENSG00000159189",2174
"1399","ENSG00000159189",2558
"1400","ENSG00000159189",2779
"1401","ENSG00000159189",2886
"1402","ENSG00000173369",1741
"1403","ENSG00000173369",1997
"1404","ENSG00000173369",2062
"1405","ENSG00000173369",3666
"1406","ENSG00000173369",3906
"1407","ENSG00000133216",1172
"1408","ENSG00000133216",1357
"1409","ENSG00000133216",3110
"1410","ENSG00000215906",1292
"1411","ENSG00000215906",2879
"1412","ENSG00000215906",3594
"1413","ENSG00000227868",498
"1414","ENSG00000227868",629
"1415","ENSG00000227868",1171
"1416","ENSG00000227868",1588
"1417","ENSG00000227868",1984
"1418","ENSG00000227868",2519
"1419","ENSG00000169641",67
"1420","ENSG00000169641",876
"1421","ENSG00000169641",1395
"1422","ENSG00000169641",2545
"1423","ENSG00000169641",3162
"1424","ENSG00000179546",619
"1425","ENSG00000179546",1853
"1426","ENSG00000179546",3133
"1427","ENSG00000125944",1189
"1428","ENSG00000125944",1245
"1429","ENSG00000125944",2480
"1430","ENSG00000125944",2758
"1431","ENSG00000125944",3512
"1432","ENSG00000125944",3524
"1433","ENSG00000125944",3885
"1434","ENSG00000125945",341
"1435","ENSG00000125945",562
"1436","ENSG00000125945",2533
"1437","ENSG00000125945",2570
"1438","ENSG00000204219",682
"1439","ENSG00000204219",2852
"1440","ENSG00000204219",3447
"1441","ENSG00000204219",3985
"1442","ENSG00000088280",169
"1443","ENSG00000088280",1264
"1444","ENSG00000088280",2142
"1445","ENSG00000088280",3538
"1446","ENSG00000088280",3583
"1447","ENSG00000007968",381
"1448","ENSG00000007968",889
"1449","ENSG00000007968",2330
"1450","ENSG00000117318",427
"1451","ENSG00000117318",656
"1452","ENSG00000142676",113
"1453","ENSG00000142676",778
"1454","ENSG00000142676",918
"1455","ENSG00000142676",1782
"1456","ENSG00000142676",2871
"1457","ENSG00000142676",3546
"1458","ENSG00000142676",3845
"1459","ENSG00000011007",877
"1460","ENSG00000011007",1867
"1461","ENSG00000057757",324
"1462","ENSG00000057757",839
"1463","ENSG00000057757",1092
"1464","ENSG00000057757",3338
"1465","ENSG00000057757",3708
"1466","ENSG00000011009",994
"1467","ENSG00000011009",1830
"1468","ENSG00000011009",3551
"1469","ENSG00000117305",311
"1470","ENSG00000117305",885
"1471","ENSG00000117305",1192
"1472","ENSG00000117305",1730
"1473","ENSG00000117305",2244
"1474","ENSG00000117305",3307
"1475","ENSG00000117305",3363
"1476","ENSG00000117305",3526
"1477","ENSG00000117305",3881
"1478","ENSG00000117305",3899
"1479","ENSG00000117305",3917
"1480","ENSG00000117305",3935
"1481","ENSG00000117305",3953
"1482","ENSG00000117305",3971
"1483","ENSG00000179163",423
"1484","ENSG00000179163",2034
"1485","ENSG00000179163",2550
"1486","ENSG00000179163",2866
"1487","ENSG00000179163",3461
"1488","ENSG00000179163",3556
"1489","ENSG00000179163",3673
"1490","ENSG00000188822",2051
"1491","ENSG00000188822",2975
"1492","ENSG00000189266",106
"1493","ENSG00000189266",1333
"1494","ENSG00000189266",1377
"1495","ENSG00000189266",1776
"1496","ENSG00000189266",2711
"1497","ENSG00000189266",3373
"1498","ENSG00000188529",1071
"1499","ENSG00000188529",1786
"1500","ENSG00000188529",2072
"1501","ENSG00000188529",3356
"1502","ENSG00000188529",3707
"1503","ENSG00000188529",3987
"1504","ENSG00000142661",237
"1505","ENSG00000142661",932
"1506","ENSG00000142661",2956
"1507","ENSG00000142661",3351
"1508","ENSG00000142677",1538
"1509","ENSG00000142677",3214
"1510","ENSG00000142677",3446
"1511","ENSG00000185436",1083
"1512","ENSG00000185436",2161
"1513","ENSG00000185436",3879
"1514","ENSG00000001460",677
"1515","ENSG00000001460",2440
"1516","ENSG00000001461",301
"1517","ENSG00000001461",2016
"1518","ENSG00000001461",2531
"1519","ENSG00000001461",3318
"1520","ENSG00000001461",3332
"1521","ENSG00000117602",616
"1522","ENSG00000117602",1906
"1523","ENSG00000117602",2499
"1524","ENSG00000117602",3480
"1525","ENSG00000117602",3766
"1526","ENSG00000184454",512
"1527","ENSG00000184454",661
"1528","ENSG00000184454",1318
"1529","ENSG00000184454",3182
"1530","ENSG00000133226",181
"1531","ENSG00000133226",1667
"1532","ENSG00000133226",1685
"1533","ENSG00000133226",2762
"1534","ENSG00000169504",181
"1535","ENSG00000169504",537
"1536","ENSG00000169504",1582
"1537","ENSG00000169504",1784
"1538","ENSG00000169504",2315
"1539","ENSG00000169504",2824
"1540","ENSG00000169504",3249
"1541","ENSG00000020633",905
"1542","ENSG00000020633",3396
"1543","ENSG00000020633",3745
"1544","ENSG00000117614",662
"1545","ENSG00000117614",3730
"1546","ENSG00000117616",853
"1547","ENSG00000117616",1985
"1548","ENSG00000117616",2627
"1549","ENSG00000187010",2091
